MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
58877.0,2010/11/18,2010/11/20,女,6.0,PARIS,PARIS,FR,34.0,2014/3/31,43.0,298321.0,0.0,39018.0,69056.0,91581.0,262013.0,259041.26,2014/3/10,5.375,37290.125,2.0,22.0,16.83333333,95.0,0.0,500.0,1.0,0.988658044,20.0,23.0,140394.0,157927.0,39018.0,500.0,39518.0,39518.0,337839.0,197445.0,0.534883721,0.46511627899999997,0.470612291,0.5293843570000001,3.0
37994.0,2004/11/13,2004/12/2,男,6.0,北京,.,CN,47.0,2014/3/31,145.0,256093.0,0.0,44539.0,92975.0,126821.0,271438.0,258554.16,2014/3/26,18.125,32011.625,1.0,6.0,5.027777778,42.0,20010.0,32459.0,15.0,0.95253487,57.0,88.0,101639.0,154454.0,44539.0,52469.0,97008.0,76998.0,353101.0,231452.0,0.606896552,0.39310344799999997,0.396881614,0.603114481,66.0
28012.0,2006/11/23,2007/11/18,男,5.0,SAN MARINO,CA,US,58.0,2014/3/31,29.0,210269.0,0.0,35539.0,44750.0,53977.0,321529.0,256942.5,2014/1/25,3.625,26283.625,20.0,67.0,23.0,112.0,0.0,0.0,3.0,0.799126984,14.0,15.0,89594.0,120675.0,35539.0,0.0,35539.0,35539.0,245808.0,156214.0,0.517241379,0.482758621,0.426090265,0.573904979,4.0
54943.0,2006/10/25,2007/10/27,男,6.0,深圳,广东,CN,47.0,2014/3/31,118.0,241614.0,0.0,26426.0,105466.0,119832.0,179514.0,251029.1,2014/3/29,14.75,30201.75,3.0,3.0,6.196581197,38.0,2664.0,0.0,14.0,1.398381742,52.0,66.0,109261.0,132353.0,26426.0,2664.0,29090.0,26426.0,270704.0,158779.0,0.559322034,0.44067796600000003,0.45221116200000006,0.5477846989999999,20.0
57881.0,2010/2/1,2010/2/1,女,6.0,广州,广东,CN,45.0,2014/3/31,50.0,289917.0,0.0,38028.0,68941.0,79076.0,270067.0,248997.68,2014/3/30,6.25,36239.625,0.0,2.0,14.87755102,100.0,400.0,0.0,9.0,0.9219848409999999,25.0,25.0,141454.0,148463.0,38028.0,400.0,38428.0,38028.0,328345.0,186491.0,0.5,0.5,0.487910375,0.5120861760000001,12.0
1254.0,2008/3/28,2008/4/5,男,4.0,BOWLAND HEIGHTS,CALIFORNIA,US,63.0,2014/3/31,22.0,286164.0,0.0,23338.0,69300.0,54764.0,234721.0,240843.6,2014/1/27,2.75,35770.5,11.0,65.0,31.19047619,102.0,0.0,500.0,6.0,1.0260845859999999,11.0,11.0,166331.0,119833.0,23338.0,500.0,23838.0,23838.0,310002.0,143671.0,0.5,0.5,0.5812415910000001,0.418754914,8.0
8253.0,2010/7/15,2010/8/20,男,6.0,乌鲁木齐,新疆,CN,48.0,2014/3/31,101.0,219995.0,0.0,23381.0,93840.0,93114.0,172231.0,238802.57,2014/3/25,12.625,27499.375,40.0,7.0,6.84,41.0,0.0,13817.0,15.0,1.3865249,46.0,55.0,105476.0,114519.0,23381.0,13817.0,37198.0,37198.0,257193.0,151717.0,0.544554455,0.455445545,0.479445081,0.520550374,22.0
58899.0,2010/11/10,2011/2/23,女,6.0,PARIS,,FR,50.0,2014/3/31,40.0,249882.0,0.0,31823.0,66239.0,63260.0,284160.0,238081.82,2014/2/16,5.0,31235.25,0.0,45.0,17.58974359,77.0,0.0,0.0,12.0,0.8378442429999999,15.0,25.0,144509.0,105373.0,31823.0,0.0,31823.0,31823.0,281705.0,137196.0,0.625,0.375,0.578306648,0.421689351,13.0
26955.0,2006/4/6,2007/2/22,男,6.0,乌鲁木齐市,新疆,CN,54.0,2014/3/31,64.0,215013.0,0.0,22036.0,99735.0,93006.0,169358.0,237371.54,2014/3/30,8.0,26876.625,23.0,2.0,11.20634921,48.0,0.0,12865.0,16.0,1.4015962640000001,32.0,32.0,110416.0,104597.0,22036.0,12865.0,34901.0,34901.0,249914.0,139498.0,0.5,0.5,0.513529352,0.48646599799999996,23.0
41616.0,2011/8/29,2011/10/22,男,6.0,东莞,广东,CN,41.0,2014/3/31,38.0,191038.0,0.0,24656.0,60930.0,52316.0,332896.0,235785.38,2014/3/8,4.75,23879.75,16.0,24.0,18.67567568,74.0,0.0,0.0,0.0,0.70828541,20.0,18.0,98699.0,92339.0,24656.0,0.0,24656.0,24656.0,215694.0,116995.0,0.473684211,0.526315789,0.516643199,0.48335156700000004,3.0
21501.0,2008/7/30,2008/11/21,男,6.0,.,北京,CN,49.0,2014/3/31,106.0,220641.0,0.0,30493.0,69566.0,122763.0,167113.0,228845.23,2014/3/28,13.25,27580.125,51.0,4.0,6.438095238,31.0,0.0,0.0,4.0,1.369404116,44.0,62.0,74706.0,145935.0,30493.0,0.0,30493.0,30493.0,251134.0,176428.0,0.58490566,0.41509434,0.33858467600000003,0.6614107920000001,9.0
41281.0,2011/6/7,2011/6/9,男,6.0,VECHEL,NORD BRABANT,AN,,2014/3/31,23.0,255573.0,0.0,29947.0,46800.0,198224.0,214590.0,227815.38,2014/3/26,2.875,31946.625,1.0,6.0,32.90909091,135.0,0.0,1000.0,7.0,1.0616309240000001,8.0,15.0,97712.0,157861.0,29947.0,1000.0,30947.0,30947.0,286520.0,188808.0,0.6521739129999999,0.347826087,0.382323711,0.617672377,9.0
47229.0,2005/4/10,2005/4/10,男,6.0,广州,广东,CN,69.0,2014/3/31,94.0,193169.0,0.0,35222.0,59169.0,74497.0,305250.0,226435.62,2014/3/9,11.75,24146.125,13.0,23.0,7.47311828,42.0,17020.0,31983.0,5.0,0.741803833,43.0,51.0,71713.0,121456.0,35222.0,49003.0,84225.0,67205.0,277394.0,188661.0,0.542553191,0.457446809,0.37124294700000005,0.628751877,46.0
28474.0,2010/4/13,2010/4/13,男,6.0,,CA,US,41.0,2014/3/31,20.0,256337.0,0.0,24423.0,64258.0,59600.0,222380.0,223470.65,2014/1/18,2.5,32042.125,34.0,74.0,32.78947368,110.0,0.0,0.0,8.0,1.004904443,13.0,7.0,152816.0,103521.0,24423.0,0.0,24423.0,24423.0,280760.0,127944.0,0.35,0.65,0.596150395,0.40384570399999997,9.0
58472.0,2010/2/14,2010/3/1,女,5.0,,,FR,48.0,2014/3/31,44.0,204801.0,0.0,30638.0,38510.0,75816.0,281837.0,221892.65,2014/3/15,5.5,25600.125,31.0,17.0,15.88372093,66.0,0.0,500.0,10.0,0.7873084440000001,17.0,27.0,75627.0,129174.0,30638.0,500.0,31138.0,31138.0,235939.0,160312.0,0.613636364,0.386363636,0.369268855,0.630726262,12.0
13942.0,2010/10/14,2010/11/1,男,6.0,PARIS,FRANCE,FR,39.0,2014/3/31,62.0,241719.0,0.0,32263.0,72806.0,83496.0,243674.0,220035.19,2014/3/15,7.75,30214.875,28.0,17.0,11.24590164,121.0,400.0,500.0,7.0,0.9029900190000001,20.0,42.0,121764.0,119955.0,32263.0,900.0,33163.0,32763.0,274882.0,152718.0,0.677419355,0.322580645,0.503739864,0.496255999,10.0
45075.0,2007/2/1,2007/3/23,男,6.0,湛江,广东,CN,46.0,2014/3/31,213.0,217809.0,0.0,20801.0,136769.0,96568.0,187917.0,215419.52,2014/3/29,26.625,27226.125,0.0,3.0,3.433962264,37.0,192969.0,363819.0,0.0,1.146354614,118.0,95.0,127819.0,89990.0,20801.0,556788.0,577589.0,384620.0,795398.0,474610.0,0.44600939,0.55399061,0.5868371520000001,0.41315825700000003,49.0
47114.0,2005/1/15,2005/3/17,男,6.0,.,北京,CN,47.0,2014/3/31,74.0,209810.0,0.0,20044.0,101398.0,83139.0,148685.0,213119.79,2014/3/21,9.25,26226.25,27.0,11.0,9.493150685,51.0,2862.0,2460.0,8.0,1.4333644280000002,40.0,34.0,112691.0,97119.0,20044.0,5322.0,25366.0,22504.0,235176.0,119623.0,0.45945945899999996,0.540540541,0.5371072060000001,0.46288802799999995,14.0
54619.0,2006/1/7,2006/1/8,男,6.0,广州,广东,CN,62.0,2014/3/31,101.0,209362.0,0.0,24873.0,94055.0,107896.0,159129.0,212941.63,2014/3/14,12.625,26170.25,5.0,18.0,7.08,29.0,3552.0,0.0,3.0,1.33816985,49.0,52.0,91188.0,118174.0,24873.0,3552.0,28425.0,24873.0,237787.0,143047.0,0.514851485,0.485148515,0.435549739,0.564445485,11.0
12349.0,2008/6/16,2008/6/27,男,6.0,深圳,广东,CN,46.0,2014/3/31,87.0,199866.0,0.0,22439.0,83780.0,102594.0,149254.0,212644.35,2014/3/21,10.875,24983.25,9.0,11.0,8.26744186,36.0,1776.0,0.0,9.0,1.424714581,42.0,45.0,85157.0,114709.0,22439.0,1776.0,24215.0,22439.0,224081.0,137148.0,0.517241379,0.482758621,0.426068335,0.573926661,15.0
35883.0,2006/4/11,2007/4/18,男,6.0,乌鲁木齐市,新疆,CN,55.0,2014/3/31,53.0,195075.0,0.0,16804.0,96945.0,69814.0,144076.0,211679.96,2014/3/30,6.625,24384.375,29.0,2.0,13.46153846,61.0,0.0,0.0,3.0,1.469224298,27.0,26.0,104969.0,90106.0,16804.0,0.0,16804.0,16804.0,211879.0,106910.0,0.490566038,0.509433962,0.5380928460000001,0.46190202799999996,7.0
56091.0,2004/11/25,2005/2/10,女,6.0,广州市,广东省,CN,46.0,2014/3/31,95.0,197222.0,0.0,13133.0,134702.0,60366.0,149053.0,210894.36,2014/3/24,11.875,24652.75,11.0,8.0,7.574468085,80.0,1776.0,0.0,8.0,1.414895104,66.0,29.0,133063.0,64159.0,13133.0,1776.0,14909.0,13133.0,212131.0,77292.0,0.30526315800000003,0.6947368420000001,0.674682973,0.325311957,14.0
2137.0,2005/4/11,2005/5/3,男,6.0,广州,广东,CN,69.0,2014/3/31,131.0,199716.0,0.0,29222.0,86875.0,89532.0,220948.0,208770.29,2014/3/16,16.375,24964.5,1.0,16.0,5.492307692000001,50.0,888.0,5000.0,14.0,0.9448842709999999,58.0,73.0,105346.0,94370.0,29222.0,5888.0,35110.0,34222.0,234826.0,128592.0,0.557251908,0.44274809200000004,0.527476379,0.472518614,20.0
27708.0,2006/3/20,2006/3/25,男,6.0,深圳,广东,CN,45.0,2014/3/31,95.0,194326.0,0.0,17222.0,96692.0,75484.0,148227.0,207316.24,2014/3/29,11.875,24290.75,3.0,3.0,7.712765957,37.0,4464.0,4000.0,8.0,1.3986401940000002,56.0,39.0,111483.0,82843.0,17222.0,8464.0,25686.0,21222.0,220012.0,104065.0,0.410526316,0.589473684,0.57368765,0.426307204,19.0
28014.0,2006/12/1,2011/1/7,女,6.0,Paris,,FR,48.0,2014/3/31,47.0,218842.0,0.0,30870.0,63100.0,69298.0,285144.0,206924.9,2014/3/29,5.875,27355.25,1.0,3.0,15.80434783,105.0,0.0,2000.0,5.0,0.725685618,22.0,25.0,126430.0,92412.0,30870.0,2000.0,32870.0,32870.0,251712.0,125282.0,0.531914894,0.46808510600000003,0.577720101,0.42227533,7.0
3539.0,2009/10/13,2009/10/13,男,4.0,UPLAND,CALIFORNIA,US,53.0,2014/3/31,25.0,228851.0,0.0,29866.0,115502.0,48696.0,220389.0,206702.83,2013/12/15,3.125,28606.375,61.0,108.0,23.41666667,72.0,0.0,0.0,9.0,0.937899941,12.0,13.0,139431.0,89420.0,29866.0,0.0,29866.0,29866.0,258717.0,119286.0,0.52,0.48,0.609262755,0.390732875,10.0
56149.0,2005/2/13,2005/3/6,男,4.0,番禺,广东,CN,39.0,2014/3/31,24.0,228227.0,0.0,10881.0,138960.0,32385.0,189813.0,206368.5,2014/2/27,3.0,28528.375,57.0,34.0,27.82608696,192.0,0.0,0.0,6.0,1.087220053,18.0,6.0,184223.0,44004.0,10881.0,0.0,10881.0,10881.0,239108.0,54885.0,0.25,0.75,0.807188426,0.19280719300000002,10.0
44936.0,2006/3/30,2007/5/2,男,6.0,乌鲁木齐市,新疆,CN,37.0,2014/3/31,54.0,183336.0,0.0,15635.0,101235.0,70902.0,141012.0,206174.34,2013/11/28,6.75,22917.0,3.0,125.0,11.37735849,54.0,0.0,7392.0,5.0,1.462104927,32.0,22.0,105630.0,77706.0,15635.0,7392.0,23027.0,23027.0,206363.0,100733.0,0.40740740700000005,0.592592593,0.576152113,0.42384243200000005,11.0
62751.0,2007/5/8,2007/8/12,男,6.0,北京,北京,CN,45.0,2014/3/31,166.0,206908.0,0.0,36878.0,71418.0,112597.0,229303.0,204119.18,2014/3/31,20.75,25863.5,7.0,1.0,4.381818182,31.0,828.0,16266.0,10.0,0.890172305,68.0,98.0,77817.0,129091.0,36878.0,17094.0,53972.0,53144.0,260880.0,182235.0,0.5903614460000001,0.409638554,0.376092872,0.623902295,25.0
40066.0,2009/2/27,2009/3/4,男,6.0,广州,广东,CN,63.0,2014/3/31,81.0,185232.0,0.0,15316.0,107153.0,75102.0,140819.0,201255.62,2014/2/27,10.125,23154.0,12.0,34.0,8.5625,46.0,888.0,12000.0,1.0,1.4291794430000002,41.0,40.0,110422.0,74810.0,15316.0,12888.0,28204.0,27316.0,213436.0,102126.0,0.49382716,0.50617284,0.596124881,0.403869721,5.0
18793.0,2006/4/25,2006/6/2,男,6.0,.,北京,CN,48.0,2014/3/31,98.0,191809.0,0.0,16458.0,88788.0,85119.0,137876.0,201097.86,2014/3/30,12.25,23976.125,1.0,2.0,7.505154639,46.0,888.0,1280.0,11.0,1.458541443,51.0,47.0,102886.0,88923.0,16458.0,2168.0,18626.0,17738.0,210435.0,106661.0,0.479591837,0.5204081629999999,0.536395391,0.463599395,17.0
13963.0,2011/1/18,2011/4/3,男,6.0,广州,广东,CN,63.0,2014/3/31,35.0,230527.0,0.0,23524.0,146039.0,119384.0,201141.0,200850.26,2014/3/29,4.375,28815.875,1.0,3.0,21.38235294,84.0,0.0,0.0,13.0,0.9985545459999999,20.0,15.0,128079.0,102448.0,23524.0,0.0,23524.0,23524.0,254051.0,125972.0,0.428571429,0.571428571,0.555589777,0.444405886,16.0
46084.0,2007/1/4,2007/3/31,男,6.0,广州,广东,CN,54.0,2014/3/31,95.0,190478.0,0.0,16249.0,91729.0,89721.0,140803.0,196699.68,2014/3/29,11.875,23809.75,3.0,3.0,7.712765957,47.0,634.0,12991.0,1.0,1.3969850069999998,44.0,51.0,95207.0,95271.0,16249.0,13625.0,29874.0,29240.0,220352.0,124511.0,0.536842105,0.463157895,0.499829378,0.500165373,21.0
58798.0,2010/5/4,2010/5/14,男,5.0,广州,广东,CN,51.0,2014/3/31,46.0,177032.0,0.0,13846.0,53523.0,50287.0,256766.0,196358.51,2014/3/19,5.75,22129.0,3.0,13.0,15.88888889,54.0,0.0,1000.0,0.0,0.764737193,26.0,20.0,89814.0,87218.0,13846.0,1000.0,14846.0,14846.0,191878.0,102064.0,0.434782609,0.565217391,0.507329142,0.492665209,2.0
56089.0,2004/12/4,2005/2/27,男,6.0,广州市,广东省,CN,49.0,2014/3/31,54.0,208801.0,0.0,21971.0,99145.0,84348.0,160825.0,194362.54,2014/2/23,6.75,26100.125,1.0,38.0,13.05660377,52.0,0.0,0.0,0.0,1.20853437,25.0,29.0,106358.0,102443.0,21971.0,0.0,21971.0,21971.0,230772.0,124414.0,0.537037037,0.46296296299999995,0.509372516,0.490622695,4.0
58693.0,2010/12/11,2011/8/6,男,6.0,PARIS,,FR,39.0,2014/3/31,21.0,219390.0,0.0,18503.0,54900.0,63000.0,185493.0,190966.44,2014/3/10,2.625,27423.75,11.0,22.0,34.9,154.0,0.0,0.0,4.0,1.029507529,11.0,10.0,114042.0,105348.0,18503.0,0.0,18503.0,18503.0,237893.0,123851.0,0.47619047600000003,0.523809524,0.51981166,0.48018378100000003,5.0
28780.0,2012/7/13,2012/7/13,男,6.0,广州,广东,CN,47.0,2014/3/31,110.0,190726.0,0.0,29067.0,75354.0,103498.0,187588.0,190585.35,2014/3/31,15.71428571,27246.57143,0.0,1.0,5.752293578,39.0,2664.0,5500.0,5.0,1.015978367,37.0,73.0,76476.0,114250.0,29067.0,8164.0,37231.0,34567.0,227957.0,148817.0,0.663636364,0.336363636,0.40097102100000004,0.599023735,11.0
27836.0,2006/7/16,2006/8/18,男,6.0,.,北京,CN,59.0,2014/3/31,134.0,181303.0,0.0,16722.0,106902.0,72650.0,140356.0,190330.2,2014/3/25,16.75,22662.875,2.0,7.0,5.428571429,37.0,2928.0,0.0,9.0,1.356053179,78.0,56.0,103937.0,77366.0,16722.0,2928.0,19650.0,16722.0,200953.0,94088.0,0.417910448,0.582089552,0.573274721,0.426719763,15.0
38073.0,2005/1/26,2005/3/1,男,6.0,长沙,湖南,CN,76.0,2014/3/31,107.0,181982.0,0.0,18068.0,81623.0,80541.0,135811.0,189998.56,2014/3/30,13.375,22747.75,4.0,2.0,6.839622642,30.0,888.0,5000.0,2.0,1.3989924230000002,56.0,51.0,86679.0,95303.0,18068.0,5888.0,23956.0,23068.0,205938.0,118371.0,0.476635514,0.523364486,0.476302732,0.5236917729999999,9.0
22629.0,2010/7/15,2010/7/15,男,5.0,SUMIDA-KU,TOKYO-TO,JP,49.0,2014/3/31,70.0,195866.0,0.0,3520.0,181233.0,27525.0,219282.0,189345.5,2013/6/2,8.75,24483.25,11.0,304.0,6.028985507000001,32.0,0.0,0.0,8.0,0.863479447,61.0,9.0,169460.0,26406.0,3520.0,0.0,3520.0,3520.0,199386.0,29926.0,0.12857142900000001,0.8714285709999999,0.865178922,0.134815972,9.0
12326.0,2008/5/21,2008/6/12,男,6.0,.,北京,CN,40.0,2014/3/31,189.0,181836.0,0.0,38463.0,74201.0,104344.0,235687.0,189170.24,2014/3/31,23.625,22729.5,2.0,1.0,3.872340426,20.0,18647.0,23188.0,5.0,0.802633323,78.0,111.0,74596.0,107240.0,38463.0,41835.0,80298.0,61651.0,262134.0,168891.0,0.587301587,0.412698413,0.41023554100000004,0.58975896,56.0
24222.0,2012/1/8,2012/2/23,男,6.0,广州,广东,CN,51.0,2014/3/31,87.0,186523.0,0.0,20286.0,80624.0,91862.0,132283.0,188526.69,2014/3/28,10.875,23315.375,3.0,4.0,8.418604651,44.0,0.0,0.0,3.0,1.4251770069999998,38.0,49.0,84840.0,101683.0,20286.0,0.0,20286.0,20286.0,206809.0,121969.0,0.563218391,0.43678160899999996,0.454847634,0.545147005,7.0
916.0,2006/11/18,2007/6/1,男,6.0,番禺,广东,CN,46.0,2014/3/31,29.0,192450.0,0.0,34242.0,59672.0,56764.0,211369.0,187879.56,2014/3/21,3.625,24056.25,1.0,11.0,25.67857143,131.0,0.0,0.0,7.0,0.8888699859999999,10.0,19.0,85381.0,107069.0,34242.0,0.0,34242.0,34242.0,226692.0,141311.0,0.655172414,0.344827586,0.443650592,0.5563442120000001,10.0
45008.0,2007/12/10,2007/12/10,男,5.0,乌鲁木齐,新疆,CN,54.0,2014/3/31,48.0,166322.0,0.0,16307.0,45881.0,92675.0,130135.0,183255.82,2014/3/31,6.0,20790.25,18.0,1.0,15.14893617,61.0,888.0,11851.0,3.0,1.408197795,17.0,31.0,54678.0,111644.0,16307.0,12739.0,29046.0,28158.0,195368.0,139802.0,0.645833333,0.35416666700000005,0.328745874,0.6712481140000001,10.0
11523.0,2007/7/6,2007/7/17,男,6.0,深圳,广东,CN,49.0,2014/3/31,68.0,175383.0,0.0,18450.0,62056.0,93021.0,135374.0,182670.32,2014/3/31,8.5,21922.875,29.0,1.0,10.46268657,39.0,2664.0,4700.0,2.0,1.349375212,27.0,41.0,68362.0,107021.0,18450.0,7364.0,25814.0,23150.0,201197.0,130171.0,0.602941176,0.397058824,0.389784701,0.610209597,11.0
56088.0,2004/12/3,2005/1/13,男,6.0,广州,广东,CN,41.0,2014/3/31,111.0,184392.0,0.0,26563.0,67261.0,62413.0,216560.0,179409.75,2014/3/28,13.875,23049.0,2.0,4.0,6.590909091,39.0,31571.0,29516.0,19.0,0.828452854,51.0,60.0,107830.0,76562.0,26563.0,61087.0,87650.0,56079.0,272042.0,132641.0,0.540540541,0.45945945899999996,0.584783587,0.41521099,100.0
56573.0,2007/11/26,2007/12/14,女,6.0,广州,广东,CN,38.0,2014/3/31,69.0,163542.0,0.0,16559.0,65014.0,91429.0,131660.0,178391.87,2014/3/10,8.625,20442.75,51.0,22.0,9.676470587999999,77.0,7140.0,12236.0,6.0,1.3549435669999998,31.0,38.0,68643.0,94899.0,16559.0,19376.0,35935.0,28795.0,199477.0,123694.0,0.5507246379999999,0.449275362,0.419724476,0.580269409,39.0
38883.0,2008/2/2,2008/2/2,男,6.0,广州,广东,CN,48.0,2014/3/31,126.0,172529.0,0.0,28534.0,83906.0,87043.0,204371.0,177296.41,2014/3/28,15.75,21566.125,14.0,4.0,5.704,33.0,0.0,33591.0,2.0,0.867522349,63.0,63.0,83829.0,88700.0,28534.0,33591.0,62125.0,62125.0,234654.0,150825.0,0.5,0.5,0.485880716,0.514113488,13.0
38035.0,2004/12/28,2005/5/11,男,6.0,深圳,广东省,CN,42.0,2014/3/31,55.0,163139.0,0.0,13923.0,53027.0,86719.0,153868.0,176332.82,2014/3/17,6.875,20392.375,5.0,15.0,13.16666667,59.0,0.0,500.0,0.0,1.1460005979999999,25.0,30.0,60667.0,102472.0,13923.0,500.0,14423.0,14423.0,177562.0,116895.0,0.545454545,0.454545455,0.371870786,0.6281230839999999,5.0
11034.0,2005/1/26,2005/3/9,男,5.0,北京,.,CN,59.0,2014/3/31,76.0,155120.0,0.0,23554.0,53644.0,85537.0,214921.0,176060.56,2014/3/11,9.5,19390.0,25.0,21.0,9.133333333,34.0,0.0,11856.0,5.0,0.819187329,30.0,46.0,56664.0,98456.0,23554.0,11856.0,35410.0,35410.0,190530.0,133866.0,0.605263158,0.39473684200000003,0.365289032,0.634704521,13.0
